person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1I,I,798203,0.0451,0.5781,0.5582,0.7316,0.8539,-1.6226,-9.0640,-3.5847,0.0081,-0.0374,-0.0095
P1I,I,798223,0.0451,0.5785,0.5525,0.7507,0.9476,-1.6879,-9.0310,-3.5961,0.0196,-0.0690,-0.0144
P1I,I,798243,0.0462,0.5825,0.5628,0.7282,0.8289,-1.7879,-9.1220,-3.6626,0.0193,-0.0430,-0.0068
P1I,I,798263,0.0422,0.5753,0.5591,0.7476,0.9295,-1.7286,-9.0711,-3.6590,0.0140,-0.0246,-0.0044
P1I,I,798283,0.0454,0.5765,0.5488,0.7533,0.9141,-1.7532,-9.1298,-3.6326,0.0096,-0.0322,-0.0127
P1I,I,798303,0.0487,0.5797,0.5570,0.7347,0.8770,-1.7711,-9.0747,-3.6159,-0.0004,-0.0389,-0.0151
P1I,I,798323,0.0447,0.5793,0.5742,0.7678,0.9630,-1.8430,-9.0783,-3.6344,-0.0057,-0.0316,-0.0120
P1I,I,798343,0.0465,0.5777,0.5546,0.7491,0.9191,-1.8406,-9.0873,-3.6350,-0.0073,-0.0293,-0.0015
P1I,I,798363,0.0454,0.5781,0.5574,0.7400,0.8887,-1.8855,-9.0825,-3.5806,-0.0039,-0.0180,0.0065
P1I,I,798383,0.0447,0.5805,0.5537,0.7320,0.9105,-1.6783,-9.0442,-3.5285,0.0096,0.0152,0.0280
P1I,I,798403,0.0451,0.5781,0.5570,0.7305,0.8326,-1.5310,-9.1370,-3.5345,-0.0017,-0.0345,0.0072
P1I,I,798423,0.0440,0.5789,0.5562,0.7373,0.9218,-1.6711,-9.0663,-3.4381,0.0087,-0.0628,-0.0132
P1I,I,798443,0.0418,0.5781,0.5537,0.7784,0.8919,-1.7651,-9.1220,-3.5207,0.0221,-0.0316,-0.0200
P1I,I,798463,0.0444,0.5781,0.5529,0.7366,0.8031,-1.7220,-9.0921,-3.5656,0.0183,-0.0164,-0.0177
P1I,I,798483,0.0530,0.5789,0.5566,0.7408,0.9318,-1.8609,-9.1214,-3.6308,0.0238,-0.0252,-0.0112
P1I,I,798503,0.0458,0.5773,0.5660,0.7377,0.8212,-1.7591,-9.0370,-3.6386,0.0215,-0.0065,-0.0045
